,time,steps,apples,scores,wins
512,02:44:26,64,0,-10.64,False
513,02:44:26,64,0,-10.64,False
514,02:44:26,64,0,-10.64,False
515,02:44:26,1,0,-10.0,False
516,02:44:27,64,0,-10.64,False
517,02:44:27,1,0,-10.0,False
518,02:44:27,64,0,-10.64,False
519,02:44:27,64,0,-10.64,False
520,02:44:28,64,0,-10.64,False
521,02:44:28,64,0,-10.64,False
522,02:44:28,64,0,-10.64,False
523,02:44:28,1,0,-10.0,False
524,02:44:28,2,0,-10.01,False
525,02:44:29,64,0,-10.64,False
526,02:44:29,64,0,-10.64,False
527,02:44:29,64,0,-10.64,False
528,02:44:30,64,0,-10.64,False
529,02:44:30,2,0,-10.01,False
530,02:44:30,64,0,-10.64,False
531,02:44:30,64,0,-10.64,False
532,02:44:31,64,0,-10.64,False
533,02:44:31,1,0,-10.0,False
534,02:44:31,64,0,-10.64,False
535,02:44:31,64,0,-10.64,False
536,02:44:32,64,0,-10.64,False
537,02:44:32,64,0,-10.64,False
538,02:44:32,64,0,-10.64,False
539,02:44:32,1,0,-10.0,False
540,02:44:32,64,0,-10.64,False
541,02:44:33,64,0,-10.64,False
542,02:44:33,64,0,-10.64,False
543,02:44:33,64,0,-10.64,False
544,02:44:34,64,0,-10.64,False
545,02:44:34,1,0,-10.0,False
546,02:44:34,2,0,-10.01,False
547,02:44:34,64,0,-10.64,False
548,02:44:34,64,0,-10.64,False
549,02:44:35,64,0,-10.64,False
550,02:44:35,2,0,-10.01,False
551,02:44:35,2,0,-10.01,False
552,02:44:35,66,1,-8.14999999999999,False
553,02:44:35,64,0,-10.64,False
554,02:44:36,64,0,-10.64,False
555,02:44:36,64,0,-10.64,False
556,02:44:36,64,0,-10.64,False
557,02:44:37,64,0,-10.64,False
558,02:44:37,64,0,-10.64,False
559,02:44:37,64,0,-10.64,False
560,02:44:37,1,0,-10.0,False
561,02:44:37,64,0,-10.64,False
562,02:44:38,64,0,-10.64,False
563,02:44:38,1,0,-10.0,False
564,02:44:38,64,0,-10.64,False
565,02:44:38,2,0,-10.01,False
566,02:44:39,66,1,-8.14999999999999,False
567,02:44:39,64,0,-10.64,False
568,02:44:39,2,0,-10.01,False
569,02:44:39,64,0,-10.64,False
570,02:44:39,2,0,-10.01,False
571,02:44:39,64,0,-10.64,False
572,02:44:40,64,0,-10.64,False
573,02:44:40,64,0,-10.64,False
574,02:44:40,64,0,-10.64,False
575,02:44:41,64,0,-10.64,False
576,02:44:41,64,0,-10.64,False
577,02:44:41,64,0,-10.64,False
578,02:44:42,64,0,-10.64,False
579,02:44:42,64,0,-10.64,False
580,02:44:42,64,0,-10.64,False
581,02:44:42,1,0,-10.0,False
582,02:44:43,64,0,-10.64,False
583,02:44:43,64,0,-10.64,False
584,02:44:43,64,0,-10.64,False
585,02:44:43,64,0,-10.64,False
586,02:44:44,64,0,-10.64,False
587,02:44:44,1,0,-10.0,False
588,02:44:44,64,0,-10.64,False
589,02:44:44,64,0,-10.64,False
590,02:44:45,64,0,-10.64,False
591,02:44:45,1,0,-10.0,False
592,02:44:45,1,0,-10.0,False
593,02:44:45,2,0,-10.01,False
594,02:44:45,64,0,-10.64,False
595,02:44:45,64,0,-10.64,False
596,02:44:45,2,0,-10.01,False
597,02:44:46,64,0,-10.64,False
598,02:44:46,1,0,-10.0,False
599,02:44:46,2,0,-10.01,False
600,02:44:46,64,0,-10.64,False
601,02:44:46,64,0,-10.64,False
602,02:44:46,2,0,-10.01,False
603,02:44:47,64,0,-10.64,False
604,02:44:47,64,0,-10.64,False
605,02:44:47,64,0,-10.64,False
606,02:44:47,1,0,-10.0,False
607,02:44:47,1,0,-10.0,False
608,02:44:48,66,1,-8.14999999999999,False
609,02:44:48,64,0,-10.64,False
610,02:44:48,64,0,-10.64,False
611,02:44:49,64,0,-10.64,False
612,02:44:49,64,0,-10.64,False
613,02:44:49,64,0,-10.64,False
614,02:44:50,64,0,-10.64,False
615,02:44:50,1,0,-10.0,False
616,02:44:50,64,0,-10.64,False
617,02:44:50,64,0,-10.64,False
618,02:44:50,64,0,-10.64,False
619,02:44:50,2,0,-10.01,False
620,02:44:51,64,0,-10.64,False
621,02:44:51,65,1,-8.13999999999999,False
622,02:44:51,64,0,-10.64,False
623,02:44:51,2,0,-10.01,False
624,02:44:51,2,0,-10.01,False
625,02:44:52,64,0,-10.64,False
626,02:44:52,64,0,-10.64,False
627,02:44:52,64,0,-10.64,False
628,02:44:52,2,0,-10.01,False
629,02:44:53,64,0,-10.64,False
630,02:44:53,64,0,-10.64,False
631,02:44:53,64,0,-10.64,False
632,02:44:54,64,0,-10.64,False
633,02:44:54,64,0,-10.64,False
634,02:44:54,64,0,-10.64,False
635,02:44:55,64,0,-10.64,False
636,02:44:55,64,0,-10.64,False
637,02:44:55,64,0,-10.64,False
638,02:44:55,64,0,-10.64,False
639,02:44:56,64,0,-10.64,False
640,02:44:56,2,0,-10.01,False
641,02:44:56,64,0,-10.64,False
642,02:44:56,64,0,-10.64,False
643,02:44:57,64,0,-10.64,False
644,02:44:57,64,0,-10.64,False
645,02:44:57,64,0,-10.64,False
646,02:44:58,66,1,-8.14999999999999,False
647,02:44:58,1,0,-10.0,False
648,02:44:58,1,0,-10.0,False
649,02:44:58,64,0,-10.64,False
650,02:44:58,64,0,-10.64,False
